"Date","TemperatureCMax","TemperatureCMin","TemperatureCAvg","TdAvgC","HrAvg","WindkmhDir","WindkmhInt","WindkmhGust","PresslevHp","Precmm","TotClOct","lowClOct","VisKm","station_ID"
"06/07/2024","18.3","5.7","12.5","6.4","70.3","W","7.5","28.8","1017.8","0.0","5.3","6.1","24.1","06260"
"06/06/2024","17.0","6.0","11.8","5.8","70.8","WSW","10.1","36.0","1014.7","0.0","4.5","6.2","29.1","06260"
"06/05/2024","21.5","9.9","16.1","12.4","80.1","SW","13.2","39.6","1010.0","6.1","7.8","7.1","21.2","06260"
"06/04/2024","17.4","12.3","14.8","11.5","81.0","W","6.0","21.6","1018.6","0.0","8.0","7.9","27.9","06260"
"06/03/2024","17.5","10.3","13.8","9.1","73.9","NNW","11.6","36.0","1022.9","0.0","6.9","6.9","33.2","06260"
"06/02/2024","16.8","12.9","14.9","13.1","89.6","NNW","15.6","39.6","1020.3","0.0","8.0","8.0","12.2","06260"
"06/01/2024","19.5","13.3","16.1","13.1","82.8","NNW","12.2","36.0","1013.6","4.3","7.9","7.0","28.4","06260"
"05/31/2024","18.4","11.6","14.7","11.6","82.2","W","10.5","32.4","1007.7","0.7","7.0","5.8","32.8","06260"
"06/01/2024","19.5","13.3","16.1","13.1","82.8","NNW","12.2","36.0","1013.6","4.3","7.9","7.0","28.4","06260"
"05/31/2024","18.4","11.6","14.7","11.6","82.2","W","10.5","32.4","1007.7","0.7","7.0","5.8","32.8","06260"
"05/30/2024","18.3","9.4","13.9","11.8","88.4","WSW","9.5","39.6","1007.3","4.4","6.2","6.3","23.2","06260"
"05/29/2024","18.8","12.0","15.0","12.5","86.0","SSW","15.3","43.2","1013.0","21.6","7.3","6.4","21.1","06260"
"05/28/2024","18.1","9.0","13.6","10.5","83.8","SSW","8.6","28.8","1017.0","6.4","6.8","7.1","25.1","06260"
"05/27/2024","21.1","9.7","15.3","12.8","85.7","S","9.0","57.6","1014.6","7.0","6.2","6.6","28.9","06260"
"05/26/2024","18.8","9.1","14.4","12.3","88.4","S","8.6","28.8","1016.3","0.0","5.7","6.0","19.7","06260"
"05/25/2024","18.1","14.0","15.5","14.2","92.3","N","6.2","21.6","1017.8","10.0","8.0","7.1","8.8","06260"
"05/24/2024","19.4","8.6","14.4","11.4","83.4","SW","8.7","39.6","1015.9","0.0","7.2","6.5","21.6","06260"
"05/23/2024","19.5","12.5","15.4","11.8","79.5","SSW","14.6","36.0","1009.8","0.0","5.8","6.5","30.6","06260"
"05/22/2024","23.7","13.7","17.5","14.1","83.1","SSE","13.1","57.6","1006.1","26.3","7.7","7.0","19.9","06260"
"05/21/2024","20.9","10.2","15.1","13.2","89.1","NNE","6.6","25.2","1010.4","0.6","5.1","5.2","18.4","06260"
"05/20/2024","22.8","13.6","17.8","11.7","69.7","N","10.7","36.0","1011.3","1.4","4.5","6.2","31.7","06260"
"05/19/2024","23.5","12.7","17.0","12.9","78.8","WNW","6.5","43.2","1010.7","0.0","4.2","5.0","22.8","06260"
"05/18/2024","19.7","12.3","15.1","14.0","93.3","NW","8.3","28.8","1008.8","1.8","7.6","7.0","6.2","06260"
"05/17/2024","20.5","14.0","16.4","14.0","86.4","SW","8.7","32.4","1005.6","0.0","8.0","7.4","17.4","06260"
"05/16/2024","21.6","14.0","16.8","14.8","89.6","WNW","6.2","21.6","1005.9","9.0","8.0","7.5","11.4","06260"
"05/15/2024","26.7","11.9","19.1","13.9","76.9","SE","11.7","46.8","1004.8","1.6","3.9","5.8","19.5","06260"
"05/14/2024","24.8","12.6","18.8","14.4","76.9","SE","10.4","28.8","1008.3","0.0","3.2","5.1","34.0","06260"
"05/13/2024","25.2","15.2","20.3","12.5","62.2","ESE","13.2","39.6","1013.2","0.0","7.5","7.8","40.8","06260"
"05/12/2024","23.1","10.7","17.3","10.0","62.2","ENE","11.6","28.8","1020.7","0.0","7.9","7.9","36.2","06260"
"05/11/2024","20.3","10.1","15.7","11.2","76.0","NNE","10.1","25.2","1023.7","0.0","7.4","7.7","16.4","06260"
"05/10/2024","18.4","6.9","13.5","9.9","80.2","NNW","5.0","21.6","1026.0","0.0","4.8","6.7","14.1","06260"
"05/09/2024","15.6","5.4","11.7","9.1","85.3","NNW","6.0","18.0","1028.2","0.0","5.1","6.3","28.4","06260"
"05/08/2024","19.4","11.5","14.7","8.9","70.0","NNW","11.6","32.4","1022.7","0.0","4.5","5.6","39.2","06260"
"05/07/2024","18.6","10.9","15.0","9.4","69.5","ENE","10.2","28.8","1011.0","0.0","7.7","7.7","38.4","06260"
"05/06/2024","17.0","6.8","11.7","8.4","81.6","NW","6.3","25.2","1008.7","0.0","7.2","7.0","32.8","06260"
"05/05/2024","18.2","8.9","11.8","9.5","87.0","SSE","9.8","57.6","1011.2","10.4","8.0","7.4","26.9","06260"
"05/04/2024","13.3","5.2","9.8","8.6","93.4","SSW","12.6","43.2","1011.7","1.4","6.3","6.5","14.8","06260"
"05/03/2024","26.0","12.5","17.5","13.5","80.7","SW","12.3","43.2","1001.1","17.5","6.3","6.7","15.4","06260"
"05/02/2024","24.4","15.0","19.3","14.6","74.4","NNE","10.4","28.8","1003.3","0.0","5.7","7.2","31.4","06260"
"05/01/2024","21.9","12.4","16.6","12.7","78.5","SE","8.9","25.2","1013.1","20.2","7.8","7.5","35.9","06260"
"05/01/2024","21.9","12.4","16.6","12.7","78.5","SE","8.9","25.2","1013.1","20.2","7.8","7.5","35.9","06260"
"04/30/2024","19.7","8.6","13.9","9.0","74.3","SSE","9.6","36.0","1018.5","0.1","5.9","7.1","40.5","06260"
"04/29/2024","16.5","4.2","10.6","6.5","78.2","SSW","16.5","64.8","1012.1","0.0","4.4","6.2","36.4","06260"
"04/28/2024","16.4","8.0","13.2","9.2","76.0","SE","12.5","46.8","1004.2","0.4","8.0","7.6","40.8","06260"
"04/27/2024","12.9","6.1","8.9","4.5","75.3","WNW","8.0","28.8","1004.8","0.8","7.5","7.3","39.3","06260"
"04/26/2024","10.5","5.0","6.7","4.3","85.5","SW","10.2","39.6","1002.7","6.5","8.0","7.3","23.0","06260"
"04/25/2024","10.4","1.9","5.5","3.2","85.3","NW","12.2","46.8","1008.6","3.2","6.5","5.7","37.5","06260"
"04/24/2024","10.9","2.4","6.5","1.5","72.5","WNW","10.1","32.4","1016.3","2.8","6.2","6.2","39.8","06260"
"04/23/2024","10.4","-1.9","5.1","-1.4","66.3","N","10.4","43.2","1024.1","0.6","5.2","7.1","40.9","06260"
"04/22/2024","11.1","0.1","5.4","1.8","79.5","NNE","12.8","50.4","1026.5","0.4","5.3","5.4","34.4","06260"
"04/21/2024","10.5","3.2","6.8","2.7","75.9","NNW","17.0","54.0","1022.4","2.2","6.0","5.4","33.7","06260"
"04/20/2024","11.1","5.5","7.8","5.0","83.3","NW","17.9","61.2","1013.1","10.3","7.4","6.0","20.7","06260"
"04/19/2024","12.1","5.1","8.8","4.5","75.2","W","13.5","39.6","1016.6","8.6","6.7","6.4","33.3","06260"
"04/18/2024","9.9","0.8","5.1","3.2","88.9","NW","8.1","43.2","1013.6","7.9","5.7","5.6","27.6","06260"
"04/17/2024","12.5","3.6","8.0","5.0","82.3","NW","14.4","54.0","1007.7","6.1","6.0","5.8","32.3","06260"
"04/16/2024","10.8","4.6","7.4","4.5","82.4","WSW","20.9","93.7","1001.6","18.9","7.6","5.9","27.8","06260"
"04/15/2024","14.7","8.4","11.0","4.6","66.0","WSW","11.1","32.4","1018.4","0.0","7.5","7.3","40.7","06260"
"04/14/2024","23.1","10.5","16.6","10.1","66.0","SW","15.6","46.8","1021.0","0.0","7.9","7.8","41.8","06260"
"04/13/2024","20.0","12.0","16.1","11.0","72.6","SW","17.6","46.8","1027.7","0.0","8.0","7.9","41.2","06260"
"04/12/2024","14.8","11.8","13.4","12.1","91.8","SW","13.1","32.4","1030.8","0.2","8.0","7.7","18.0","06260"
"04/11/2024","15.1","9.0","12.5","4.8","60.2","SW","16.2","36.0","1028.0","0.2","5.5","6.3","40.4","06260"
"04/10/2024","12.5","8.6","10.5","6.0","74.6","SW","20.7","64.8","1014.5","2.9","8.0","7.4","34.4","06260"
"04/09/2024","19.1","11.0","15.4","12.3","81.7","SSE","11.6","43.2","1005.8","2.6","7.6","7.4","31.5","06260"
"04/08/2024","21.1","11.5","16.0","9.5","68.7","SSW","14.6","57.6","1011.9","0.8","6.2","6.8","40.1","06260"
"04/07/2024","24.1","13.2","18.6","10.5","60.2","S","16.2","46.8","1008.6","0.0","7.3","7.3","42.7","06260"
"04/06/2024","17.3","10.0","13.6","11.1","85.4","SSW","14.6","57.6","1008.7","2.4","7.4","7.2","34.8","06260"
"04/05/2024","15.2","10.3","12.5","9.6","82.3","SW","18.6","61.2","1006.3","8.6","7.8","7.1","19.3","06260"
"04/04/2024","14.5","8.6","10.8","9.0","88.8","SSW","15.5","50.4","1003.5","9.5","7.8","6.9","28.5","06260"
"04/03/2024","12.6","8.0","10.2","8.2","87.7","SSW","14.4","46.8","1005.5","2.7","7.9","7.1","24.4","06260"
"04/02/2024","14.0","7.0","9.9","6.8","81.4","SW","12.6","36.0","998.9","0.0","5.1","6.8","42.7","06260"
"04/01/2024","16.6","6.8","10.6","9.2","91.9","ESE","9.8","32.4","994.7","9.9","7.2","6.7","18.4","06260"
"03/31/2024","11.1","3.8","8.1","7.4","95.6","N","7.7","25.2","997.9","0.3","7.7","7.3","22.7","06260"
"04/01/2024","16.6","6.8","10.6","9.2","91.9","ESE","9.8","32.4","994.7","9.9","7.2","6.7","18.4","06260"
"03/31/2024","11.1","3.8","8.1","7.4","95.6","N","7.7","25.2","997.9","0.3","7.7","7.3","22.7","06260"
"03/30/2024","14.4","7.8","11.0","6.8","76.2","S","12.8","39.6","994.5","0.9","8.0","7.8","44.2","06260"
"03/29/2024","12.6","6.8","9.4","4.0","69.5","S","19.4","68.4","987.6","3.6","7.2","6.8","41.0","06260"
"03/28/2024","12.8","6.5","8.9","5.1","77.7","SSE","13.4","32.4","986.0","0.2","7.9","7.6","42.4","06260"
"03/27/2024","11.6","4.3","9.8","5.3","72.8","SE","13.1","32.4","987.9","0.0","8.0","7.9","44.4","06260"
"03/26/2024","12.0","2.7","7.5","1.9","67.9","ESE","12.2","28.8","1001.2","0.0","6.5","6.5","38.4","06260"
"03/25/2024","8.8","2.3","5.9","4.0","88.2","W","15.0","54.0","1005.7","10.1","5.6","5.0","16.5","06260"
"03/24/2024","9.5","4.5","6.7","3.0","78.0","WSW","17.1","54.0","1006.0","7.2","5.4","4.8","34.4","06260"
"03/23/2024","10.4","4.5","8.4","6.9","91.2","WSW","9.6","36.0","1013.4","2.0","6.5","6.4","13.2","06260"
"03/22/2024","11.4","7.8","9.7","7.3","84.8","SW","12.6","36.0","1022.7","0.0","8.0","7.8","25.7","06260"
"03/21/2024","18.4","6.7","12.3","9.1","81.4","WNW","7.1","28.8","1019.7","0.0","7.8","7.6","18.4","06260"
"03/20/2024","17.1","6.6","11.0","7.9","83.0","SSW","8.4","36.0","1018.4","0.0","7.7","7.6","32.4","06260"
"03/19/2024","15.5","6.1","10.8","7.4","81.0","SW","9.5","25.2","1016.5","0.0","7.3","7.6","26.7","06260"
"03/18/2024","12.8","6.1","10.5","8.8","88.4","SSE","12.8","32.4","1017.2","5.4","8.0","7.2","19.6","06260"
"03/17/2024","10.7","2.6","6.8","3.1","79.1","W","9.2","28.8","1021.9","0.0","7.9","7.9","38.0","06260"
"03/16/2024","15.3","7.0","12.1","8.9","81.8","SW","20.0","54.0","1008.5","1.4","7.7","6.7","29.2","06260"
"03/15/2024","17.8","7.9","13.6","9.2","74.8","S","14.7","32.4","1008.5","0.9","7.0","6.8","37.6","06260"
"03/14/2024","12.5","7.8","10.8","9.0","88.9","SW","13.4","39.6","1013.9","0.3","8.0","7.9","30.7","06260"
"03/13/2024","11.0","6.8","9.0","7.7","91.6","SSW","11.6","28.8","1012.9","2.0","8.0","7.6","6.2","06260"
"03/12/2024","7.2","6.5","6.9","6.6","98.3","WNW","6.8","25.2","1005.8","10.9","8.0","7.3","2.9","06260"
"03/11/2024","13.2","6.2","9.2","4.8","74.2","ENE","13.8","39.6","997.3","0.6","7.9","7.9","17.6","06260"
"03/10/2024","12.8","3.3","8.9","3.2","67.1","E","17.6","39.6","999.3","0.0","7.7","7.7","25.5","06260"
"03/09/2024","10.1","0.8","5.8","0.2","67.9","E","20.6","50.4","1008.1","0.0","1.5","6.2","19.5","06260"
"03/08/2024","9.7","0.8","4.8","1.4","79.3","ENE","18.8","50.4","1020.7","0.0","0.9","3.3","16.1","06260"
"03/07/2024","12.5","1.8","6.2","4.3","88.8","E","8.0","21.6","1024.5","0.0","3.3","5.6","10.7","06260"
"03/06/2024","8.5","2.5","6.1","5.3","95.2","ESE","4.1","14.4","1016.2","1.4","7.3","7.4","5.5","06260"
"03/05/2024","11.8","1.0","6.4","3.5","83.6","N","7.1","18.0","1012.3","0.0","5.2","6.9","29.3","06260"
"03/04/2024","15.9","6.6","10.5","6.5","77.8","W","10.7","32.4","1004.4","0.0","7.8","7.8","34.8","06260"
"03/03/2024","12.6","6.4","10.3","4.4","66.8","SE","17.9","43.2","999.0","0.0","6.1","6.5","43.5","06260"
"03/02/2024","9.9","5.7","7.9","4.0","76.6","SSE","19.4","50.4","999.8","0.3","7.0","6.8","42.9","06260"
"03/01/2024","9.0","6.0","8.2","7.5","95.4","S","15.8","39.6","1004.6","13.6","7.9","7.7","16.9","06260"
"03/01/2024","9.0","6.0","8.2","7.5","95.4","S","15.8","39.6","1004.6","13.6","7.9","7.7","16.9","06260"
"02/29/2024","9.1","3.1","7.1","5.6","89.6","S","15.2","39.6","1017.4","0.9","8.0","7.5","14.9","06260"
"02/28/2024","9.1","-0.2","3.9","1.8","87.6","NE","7.5","28.8","1019.3","0.0","5.7","6.5","21.8","06260"
"02/27/2024","6.2","2.5","4.5","2.5","86.9","NNE","20.3","46.8","1011.5","1.6","5.5","7.3","34.5","06260"
"02/26/2024","8.9","4.8","6.3","3.8","83.8","E","14.7","36.0","1000.1","0.0","7.0","6.7","38.2","06260"
"02/25/2024","6.8","3.5","5.4","3.3","86.2","S","14.0","39.6","999.0","1.8","8.0","7.5","35.5","06260"
"02/24/2024","9.0","2.9","5.6","3.3","85.8","SSW","17.3","57.6","991.7","7.7","7.9","7.2","39.0","06260"
"02/23/2024","13.1","4.0","8.7","6.8","88.7","SSW","23.3","75.6","984.1","7.9","7.8","6.9","27.8","06260"
"02/22/2024","10.4","8.7","9.5","8.2","91.2","SSW","19.5","46.8","1004.1","7.0","8.0","7.6","15.9","06260"
"02/21/2024","11.3","6.5","9.2","6.9","85.1","SW","17.0","46.8","1023.3","0.0","8.0","7.9","20.2","06260"
"02/20/2024","10.9","5.9","8.3","6.9","91.3","WSW","12.0","39.6","1026.5","1.7","7.2","7.0","16.0","06260"
"02/19/2024","10.5","8.2","9.0","8.1","94.5","WSW","17.3","54.0","1023.4","13.4","8.0","7.3","11.5","06260"
"02/18/2024","12.3","9.3","10.7","8.5","86.2","SSW","11.3","36.0","1030.6","0.7","8.0","7.9","29.0","06260"
"02/17/2024","13.0","9.0","10.8","9.3","90.6","WSW","11.1","36.0","1018.8","3.2","7.6","7.5","27.5","06260"
"02/16/2024","15.5","9.2","12.3","10.2","87.1","SSE","11.9","28.8","1010.8","9.9","8.0","7.9","38.0","06260"
"02/15/2024","12.7","10.1","11.7","11.2","96.4","SW","15.8","39.6","1014.9","5.9","8.0","7.9","11.5","06260"
"02/14/2024","10.1","4.0","7.8","5.9","86.8","SSW","16.5","43.2","1014.4","4.9","7.8","7.7","24.4","06260"
"02/13/2024","10.0","3.9","6.3","4.2","87.3","SW","11.7","32.4","1008.8","0.1","5.4","6.2","29.1","06260"
"02/12/2024","10.0","5.6","8.1","7.1","93.8","SW","9.9","36.0","993.9","1.4","7.3","6.2","12.6","06260"
"02/11/2024","12.2","9.2","10.3","9.2","93.3","ESE","7.4","21.6","986.6","2.0","8.0","7.7","25.2","06260"
"02/10/2024","12.9","9.0","10.7","9.0","89.1","S","13.7","39.6","984.0","1.6","7.8","7.1","41.2","06260"
"02/09/2024","10.1","1.2","4.8","4.5","96.0","ESE","12.9","39.6","991.5","16.9","8.0","7.3","10.1","06260"
"02/08/2024","7.2","-0.2","3.2","1.5","90.1","ENE","3.2","14.4","1004.9","0.0","8.0","7.9","15.9","06260"
"02/07/2024","12.3","3.9","9.3","7.1","87.3","WSW","24.3","68.4","1005.7","17.3","7.9","7.2","18.5","06260"
"02/06/2024","10.6","8.7","9.7","7.2","84.1","SW","25.7","72.0","1015.5","0.2","8.0","7.4","22.5","06260"
"02/05/2024","11.4","9.4","10.6","8.5","87.1","WSW","22.2","54.0","1019.8","0.2","7.8","7.5","23.2","06260"
"02/04/2024","11.4","9.1","10.1","8.8","91.8","WSW","15.8","39.6","1023.9","1.4","7.9","7.4","23.5","06260"
"02/03/2024","10.1","5.6","8.4","7.5","92.6","SW","18.9","46.8","1025.9","0.0","8.0","8.0","15.8","06260"
"02/02/2024","9.0","3.9","6.1","3.7","84.4","WSW","12.0","36.0","1030.7","0.0","5.4","6.1","16.1","06260"
"02/01/2024","9.6","3.4","7.1","4.1","81.9","SW","17.0","46.8","1027.8","5.4","7.0","7.3","31.4","06260"
"01/31/2024","11.5","3.7","7.5","5.9","90.3","SW","12.2","46.8","1030.0","0.7","7.9","7.3","31.9","06260"
"01/30/2024","11.1","2.8","7.3","5.4","86.6","SSE","9.8","21.6","1025.6","0.0","8.0","8.0","27.0","06260"
"02/01/2024","9.6","3.4","7.1","4.1","81.9","SW","17.0","46.8","1027.8","5.4","7.0","7.3","31.4","06260"
"01/31/2024","11.5","3.7","7.5","5.9","90.3","SW","12.2","46.8","1030.0","0.7","7.9","7.3","31.9","06260"
"01/30/2024","11.1","2.8","7.3","5.4","86.6","SSE","9.8","21.6","1025.6","0.0","8.0","8.0","27.0","06260"
"01/29/2024","8.7","0.1","4.5","0.3","74.4","SSE","12.2","32.4","1025.7","0.0","7.2","7.8","41.0","06260"
"01/28/2024","8.3","-1.4","3.2","1.0","85.8","S","10.5","36.0","1033.8","0.0","7.0","7.2","19.8","06260"
"01/27/2024","11.3","2.0","6.3","3.1","82.0","WSW","16.2","61.2","1029.1","2.8","2.6","6.0","21.1","06260"
"01/26/2024","11.1","2.9","8.1","7.5","94.5","SSW","13.2","43.2","1024.4","4.2","8.0","7.8","9.3","06260"
"01/25/2024","11.5","2.2","9.0","4.5","75.0","WSW","19.2","79.3","1024.2","0.0","5.3","7.1","13.5","06260"
"01/24/2024","13.4","5.7","9.4","7.3","85.9","SW","26.6","72.0","1017.3","6.1","6.9","7.0","17.9","06260"
"01/23/2024","12.0","6.0","8.9","5.1","77.7","WSW","22.5","61.2","1011.5","2.6","3.9","4.4","16.3","06260"
"01/22/2024","11.9","1.5","6.0","3.4","81.6","SSW","28.4","79.3","1011.9","2.6","8.0","7.7","38.0","06260"
"01/21/2024","2.3","-1.4","-0.2","-4.1","75.1","S","16.2","39.6","1024.8","0.0","7.7","8.0","30.0","06260"
"01/20/2024","5.2","-1.6","1.1","-1.0","85.9","SW","14.9","32.4","1022.6","0.3","2.2","3.3","25.7","06260"
"01/19/2024","3.6","-6.3","-0.7","-2.2","88.5","W","8.0","32.4","1007.8","1.0","1.7","2.7","36.4","06260"
"01/18/2024","-0.1","-6.0","-2.0","-4.0","87.2","NNW","6.3","18.0","992.3","0.0","6.6","7.4","22.5","06260"
"01/17/2024","3.3","-3.1","0.2","-3.0","79.6","SSW","13.5","32.4","1003.9","0.3","7.0","7.1","37.0","06260"
"01/16/2024","3.2","-0.3","1.2","-0.3","90.4","W","10.8","39.6","1005.4","4.5","5.7","4.4","31.7","06260"
"01/15/2024","3.6","1.2","2.6","1.4","92.5","WSW","13.5","36.0","1005.6","2.9","6.9","6.0","21.8","06260"
"01/14/2024","4.3","2.5","3.4","2.6","94.2","WSW","14.3","32.4","1018.4","0.8","8.0","7.5","7.5","06260"
"01/13/2024","5.3","1.6","3.4","2.7","94.7","W","6.6","21.6","1030.6","0.1","8.0","7.3","16.0","06260"
"01/12/2024","3.0","-7.3","-0.2","-1.3","90.0","NNW","5.1","14.4","1034.6","0.0","7.0","7.6","14.4","06260"
"01/11/2024","1.1","-7.4","-3.4","-9.7","63.6","NE","10.4","25.2","1031.6","0.0","0.0","---","38.7","06260"
"01/10/2024","0.1","-5.9","-3.5","-11.1","56.8","NE","14.7","36.0","1032.9","0.0","0.0","---","44.8","06260"
"01/09/2024","0.5","-4.9","-2.1","-7.1","69.5","ENE","19.2","46.8","1033.4","0.0","2.0","5.6","43.5","06260"
"01/08/2024","1.4","-3.2","-0.9","-4.6","76.5","NE","15.9","39.6","1028.6","0.0","4.2","6.2","43.3","06260"
"01/07/2024","3.9","0.3","2.3","0.2","86.4","NNE","14.1","36.0","1015.3","0.0","8.0","7.7","30.5","06260"
"01/06/2024","8.4","3.6","6.1","5.0","93.2","W","13.4","43.2","999.5","5.2","8.0","7.2","22.0","06260"
"01/05/2024","9.2","6.0","7.7","6.8","94.3","SSE","10.8","32.4","1000.5","6.1","7.9","7.0","23.2","06260"
"01/04/2024","10.8","7.3","8.8","7.5","92.2","WSW","14.7","46.8","991.9","14.6","7.7","6.2","23.7","06260"
"01/03/2024","12.7","9.2","11.1","9.0","87.3","SW","26.6","79.3","986.2","17.2","8.0","6.2","16.9","06260"
"01/02/2024","10.5","6.4","7.5","5.9","89.6","SSW","17.0","39.6","1000.2","17.5","7.2","6.2","20.1","06260"
"01/01/2024","9.5","6.7","8.5","5.4","81.3","SSW","25.2","61.2","995.2","5.9","7.9","6.4","33.5","06260"
"01/01/2024","9.5","6.7","8.5","5.4","81.3","SSW","25.2","61.2","995.2","5.9","7.9","6.4","33.5","06260"
"12/31/2023","9.7","5.6","8.6","6.3","84.9","S","16.7","39.6","1006.4","0.0","8.0","7.7","38.5","06260"
"12/30/2023","11.4","5.6","8.6","5.7","83.1","SW","17.6","54.0","1007.1","3.6","6.9","6.2","38.5","06260"
"12/29/2023","11.5","9.7","10.8","6.8","76.4","SW","29.4","79.3","1007.4","1.1","7.9","7.1","26.8","06260"
"12/28/2023","11.0","4.5","8.8","6.5","84.8","S","22.2","61.2","1009.4","3.5","8.0","7.6","36.1","06260"
"12/27/2023","10.3","0.6","5.8","3.4","86.6","WSW","11.9","50.4","1017.3","0.0","7.2","7.6","24.7","06260"
"12/26/2023","12.2","8.8","11.2","9.2","88.2","WSW","18.3","57.6","1006.1","18.1","7.6","6.7","28.8","06260"
"12/25/2023","12.9","10.8","12.1","10.8","91.4","WSW","25.5","64.8","1003.2","12.7","8.0","7.5","16.2","06260"
"12/24/2023","11.2","9.5","10.5","7.6","82.5","WSW","26.0","64.8","1006.8","8.0","8.0","7.4","33.0","06260"
"12/23/2023","10.9","7.3","9.3","6.9","84.8","W","23.1","68.4","1005.1","11.3","8.0","6.5","24.2","06260"
"12/22/2023","12.2","5.5","9.2","5.8","80.2","W","26.9","75.6","999.2","10.6","7.5","6.2","22.6","06260"
"12/21/2023","10.6","7.7","9.3","7.1","85.3","WSW","20.9","50.4","1009.0","1.9","8.0","7.1","21.2","06260"
"12/20/2023","8.9","6.3","7.9","6.7","92.6","WSW","15.2","46.8","1015.9","9.8","6.9","6.6","17.0","06260"
"12/19/2023","9.2","6.3","7.5","6.3","92.2","SSW","19.2","43.2","1026.2","2.7","8.0","8.0","8.9","06260"
"12/18/2023","10.2","6.3","8.0","5.5","85.0","SW","16.7","36.0","1033.1","0.0","5.3","7.1","17.6","06260"
"12/17/2023","10.5","6.7","9.2","8.2","92.8","SW","15.3","32.4","1037.2","0.0","8.0","7.9","20.2","06260"
"12/16/2023","10.2","6.6","8.5","4.9","78.6","SW","11.0","25.2","1036.1","0.0","7.4","7.7","31.3","06260"
"12/15/2023","7.4","4.5","6.0","4.5","89.4","SW","8.6","21.6","1023.6","0.0","8.0","7.7","24.4","06260"
"12/14/2023","9.9","4.8","7.5","6.7","95.2","N","8.7","32.4","1003.8","1.4","8.0","7.5","11.7","06260"
"12/13/2023","10.6","5.3","8.5","8.0","95.9","S","10.5","25.2","998.4","11.8","7.9","7.0","18.6","06260"
"12/12/2023","10.3","3.9","8.2","6.9","92.2","WSW","13.5","68.4","1004.1","3.5","7.3","5.8","19.2","06260"
"12/11/2023","10.9","8.0","9.9","7.2","83.3","SW","22.1","54.0","999.6","5.4","6.7","5.9","15.1","06260"
"12/10/2023","10.8","6.3","8.6","6.3","85.4","SSW","24.5","64.8","996.8","13.2","7.8","7.4","12.8","06260"
"12/09/2023","8.5","2.4","6.3","6.1","97.4","S","12.6","28.8","1007.8","0.0","7.5","7.0","5.7","06260"
"12/08/2023","2.8","-1.0","1.4","0.3","92.3","SE","15.5","36.0","1012.1","0.6","---","---","11.6","06260"
"12/07/2023","6.6","-3.4","1.3","-0.0","92.5","WSW","6.3","18.0","1017.2","0.0","3.6","4.8","16.9","06260"
"12/06/2023","3.9","1.4","2.0","1.4","95.7","NNW","9.6","25.2","1007.2","0.8","8.0","7.6","6.0","06260"
"12/05/2023","2.6","1.1","2.0","0.2","88.8","ESE","16.7","36.0","1002.2","4.9","7.9","7.8","18.6","06260"
"12/04/2023","2.5","-1.0","0.8","-1.1","87.2","SSE","15.8","36.0","1015.3","2.7","7.6","7.4","12.7","06260"
"12/03/2023","2.6","-3.6","0.4","-0.4","93.6","SW","8.9","28.8","1016.4","0.0","6.5","6.4","5.8","06260"
"12/02/2023","0.8","-3.5","-1.6","-3.2","89.2","ENE","5.6","18.0","1009.6","0.0","5.0","6.0","10.0","06260"
